date,year,month,day,plant,parameter,stat,value
2025-08-13,2025,8,13,Rosedale,Colour (TCU),Min,14.8
2025-08-13,2025,8,13,Rosedale,Turbidity (NTU),Avg,24.0
2025-08-13,2025,8,13,Rosedale,Turbidity (NTU),Max,50.0
2025-08-13,2025,8,13,Rosedale,Turbidity (NTU),Min,17.0
2025-08-13,2025,8,13,Rosedale,pH,Avg,8.4
2025-08-13,2025,8,13,Rosedale,pH,Max,8.4
2025-08-13,2025,8,13,Rosedale,pH,Min,8.4
2025-08-14,2025,8,14,E.L. Smith,Colour (TCU),Avg,15.8
2025-08-14,2025,8,14,E.L. Smith,Colour (TCU),Max,14.4
2025-08-14,2025,8,14,E.L. Smith,Colour (TCU),Min,8.4
2025-08-14,2025,8,14,E.L. Smith,Turbidity (NTU),Avg,19.0
2025-08-14,2025,8,14,E.L. Smith,Turbidity (NTU),Max,11.0
2025-08-14,2025,8,14,E.L. Smith,Turbidity (NTU),Min,
2025-08-14,2025,8,14,E.L. Smith,pH,Avg,8.4
2025-08-14,2025,8,14,E.L. Smith,pH,Max,8.4
2025-08-14,2025,8,14,E.L. Smith,pH,Min,15.0
2025-08-14,2025,8,14,Rosedale,Colour (TCU),Avg,14.5
2025-08-14,2025,8,14,Rosedale,Colour (TCU),Max,15.3
2025-08-14,2025,8,14,Rosedale,Colour (TCU),Min,13.5
2025-08-14,2025,8,14,Rosedale,Turbidity (NTU),Avg,19.0
2025-08-14,2025,8,14,Rosedale,Turbidity (NTU),Max,20.0
2025-08-14,2025,8,14,Rosedale,Turbidity (NTU),Min,16.0
2025-08-14,2025,8,14,Rosedale,pH,Avg,8.4
2025-08-14,2025,8,14,Rosedale,pH,Max,8.5
2025-08-14,2025,8,14,Rosedale,pH,Min,8.4
2025-08-15,2025,8,15,E.L. Smith,Colour (TCU),Avg,20.1
2025-08-15,2025,8,15,E.L. Smith,Colour (TCU),Max,13.4
2025-08-15,2025,8,15,E.L. Smith,Colour (TCU),Min,8.4
2025-08-15,2025,8,15,E.L. Smith,Turbidity (NTU),Avg,18.0
2025-08-15,2025,8,15,E.L. Smith,Turbidity (NTU),Max,14.0
2025-08-15,2025,8,15,E.L. Smith,Turbidity (NTU),Min,
2025-08-15,2025,8,15,E.L. Smith,pH,Avg,8.4
2025-08-15,2025,8,15,E.L. Smith,pH,Max,8.4
2025-08-15,2025,8,15,E.L. Smith,pH,Min,16.0
2025-08-15,2025,8,15,Rosedale,Colour (TCU),Avg,14.0
2025-08-15,2025,8,15,Rosedale,Colour (TCU),Max,15.6
2025-08-15,2025,8,15,Rosedale,Colour (TCU),Min,13.6
2025-08-15,2025,8,15,Rosedale,Turbidity (NTU),Avg,16.0
2025-08-15,2025,8,15,Rosedale,Turbidity (NTU),Max,18.0
2025-08-15,2025,8,15,Rosedale,Turbidity (NTU),Min,13.0
2025-08-15,2025,8,15,Rosedale,pH,Avg,8.5
2025-08-15,2025,8,15,Rosedale,pH,Max,8.5
2025-08-15,2025,8,15,Rosedale,pH,Min,8.5
2025-08-16,2025,8,16,E.L. Smith,Colour (TCU),Avg,20.4
2025-08-16,2025,8,16,E.L. Smith,Colour (TCU),Max,19.5
2025-08-16,2025,8,16,E.L. Smith,Colour (TCU),Min,8.4
2025-08-16,2025,8,16,E.L. Smith,Turbidity (NTU),Avg,20.0
2025-08-16,2025,8,16,E.L. Smith,Turbidity (NTU),Max,15.0
2025-08-16,2025,8,16,E.L. Smith,pH,Avg,8.4
2025-08-16,2025,8,16,E.L. Smith,pH,Max,8.4
2025-08-16,2025,8,16,E.L. Smith,pH,Min,17.0
2025-08-16,2025,8,16,Rosedale,Colour (TCU),Avg,19.2
2025-08-16,2025,8,16,Rosedale,Colour (TCU),Max,20.8
2025-08-16,2025,8,16,Rosedale,Colour (TCU),Min,15.6
2025-08-16,2025,8,16,Rosedale,Turbidity (NTU),Avg,17.0
2025-08-16,2025,8,16,Rosedale,Turbidity (NTU),Max,20.0
2025-08-16,2025,8,16,Rosedale,Turbidity (NTU),Min,16.0
2025-08-16,2025,8,16,Rosedale,pH,Avg,8.5
2025-08-16,2025,8,16,Rosedale,pH,Max,8.5
2025-08-16,2025,8,16,Rosedale,pH,Min,8.5
2025-08-17,2025,8,17,E.L. Smith,Colour (TCU),Avg,19.9
2025-08-17,2025,8,17,E.L. Smith,Colour (TCU),Max,18.4
2025-08-17,2025,8,17,E.L. Smith,Colour (TCU),Min,8.4
2025-08-17,2025,8,17,E.L. Smith,Turbidity (NTU),Avg,15.0
2025-08-17,2025,8,17,E.L. Smith,Turbidity (NTU),Max,11.0
2025-08-17,2025,8,17,E.L. Smith,Turbidity (NTU),Min,
2025-08-17,2025,8,17,E.L. Smith,pH,Avg,8.4
2025-08-17,2025,8,17,E.L. Smith,pH,Max,8.4
2025-08-17,2025,8,17,E.L. Smith,pH,Min,14.0
2025-08-17,2025,8,17,Rosedale,Colour (TCU),Avg,18.6
2025-08-17,2025,8,17,Rosedale,Colour (TCU),Max,18.8
2025-08-17,2025,8,17,Rosedale,Colour (TCU),Min,17.1
2025-08-17,2025,8,17,Rosedale,Turbidity (NTU),Avg,16.0
2025-08-17,2025,8,17,Rosedale,Turbidity (NTU),Max,19.0
2025-08-17,2025,8,17,Rosedale,Turbidity (NTU),Min,14.0
2025-08-17,2025,8,17,Rosedale,pH,Avg,8.4
2025-08-17,2025,8,17,Rosedale,pH,Max,8.5
2025-08-17,2025,8,17,Rosedale,pH,Min,8.4
2025-08-18,2025,8,18,E.L. Smith,Colour (TCU),Avg,18.4
2025-08-18,2025,8,18,E.L. Smith,Colour (TCU),Max,16.5
2025-08-18,2025,8,18,E.L. Smith,Colour (TCU),Min,8.4
2025-08-18,2025,8,18,E.L. Smith,Turbidity (NTU),Avg,13.0
2025-08-18,2025,8,18,E.L. Smith,Turbidity (NTU),Max,10.0
2025-08-18,2025,8,18,E.L. Smith,Turbidity (NTU),Min,
2025-08-18,2025,8,18,E.L. Smith,pH,Avg,8.5
2025-08-18,2025,8,18,E.L. Smith,pH,Max,8.4
2025-08-18,2025,8,18,E.L. Smith,pH,Min,12.0
2025-08-18,2025,8,18,Rosedale,Colour (TCU),Avg,17.0
2025-08-18,2025,8,18,Rosedale,Colour (TCU),Max,17.6
2025-08-18,2025,8,18,Rosedale,Colour (TCU),Min,15.7
2025-08-18,2025,8,18,Rosedale,Turbidity (NTU),Avg,13.0
2025-08-18,2025,8,18,Rosedale,Turbidity (NTU),Max,14.0
2025-08-18,2025,8,18,Rosedale,Turbidity (NTU),Min,9.8
2025-08-18,2025,8,18,Rosedale,pH,Avg,8.5
2025-08-18,2025,8,18,Rosedale,pH,Max,8.5
2025-08-18,2025,8,18,Rosedale,pH,Min,8.5
2025-08-19,2025,8,19,E.L. Smith,Colour (TCU),Avg,16.5
2025-08-19,2025,8,19,E.L. Smith,Colour (TCU),Max,15.5
2025-08-19,2025,8,19,E.L. Smith,Colour (TCU),Min,8.4
2025-08-19,2025,8,19,E.L. Smith,Turbidity (NTU),Avg,18.0
2025-08-19,2025,8,19,E.L. Smith,Turbidity (NTU),Max,10.0
2025-08-19,2025,8,19,E.L. Smith,pH,Avg,8.5
2025-08-19,2025,8,19,E.L. Smith,pH,Max,8.4
2025-08-19,2025,8,19,E.L. Smith,pH,Min,14.0
2025-08-19,2025,8,19,Rosedale,Colour (TCU),Avg,15.6
2025-08-19,2025,8,19,Rosedale,Colour (TCU),Max,15.9
2025-08-19,2025,8,19,Rosedale,Colour (TCU),Min,14.6
2025-08-19,2025,8,19,Rosedale,Turbidity (NTU),Avg,11.0
2025-08-19,2025,8,19,Rosedale,Turbidity (NTU),Max,11.0
2025-08-19,2025,8,19,Rosedale,Turbidity (NTU),Min,9.8
2025-08-19,2025,8,19,Rosedale,pH,Avg,8.5
2025-08-19,2025,8,19,Rosedale,pH,Max,8.5
2025-08-19,2025,8,19,Rosedale,pH,Min,8.5
2025-08-20,2025,8,20,E.L. Smith,Colour (TCU),Avg,15.7
2025-08-20,2025,8,20,E.L. Smith,Colour (TCU),Max,14.9
2025-08-20,2025,8,20,E.L. Smith,Colour (TCU),Min,8.4
2025-08-20,2025,8,20,E.L. Smith,Turbidity (NTU),Avg,12.0
2025-08-20,2025,8,20,E.L. Smith,Turbidity (NTU),Max,10.0
2025-08-20,2025,8,20,E.L. Smith,Turbidity (NTU),Min,
2025-08-20,2025,8,20,E.L. Smith,pH,Avg,8.5
2025-08-20,2025,8,20,E.L. Smith,pH,Max,8.4
2025-08-20,2025,8,20,E.L. Smith,pH,Min,11.0
2025-08-20,2025,8,20,Rosedale,Colour (TCU),Avg,15.1
2025-08-20,2025,8,20,Rosedale,Colour (TCU),Max,16.2
2025-08-20,2025,8,20,Rosedale,Colour (TCU),Min,14.4
2025-08-20,2025,8,20,Rosedale,Turbidity (NTU),Avg,11.0
2025-08-20,2025,8,20,Rosedale,Turbidity (NTU),Max,13.0
2025-08-20,2025,8,20,Rosedale,Turbidity (NTU),Min,8.3
2025-08-20,2025,8,20,Rosedale,pH,Avg,8.4
2025-08-20,2025,8,20,Rosedale,pH,Max,8.5
2025-08-20,2025,8,20,Rosedale,pH,Min,8.4
2025-08-21,2025,8,21,E.L. Smith,Colour (TCU),Avg,14.9
2025-08-21,2025,8,21,E.L. Smith,Colour (TCU),Max,14.2
2025-08-21,2025,8,21,E.L. Smith,Colour (TCU),Min,8.5
2025-08-21,2025,8,21,E.L. Smith,Turbidity (NTU),Avg,12.0
2025-08-21,2025,8,21,E.L. Smith,Turbidity (NTU),Max,9.1
2025-08-21,2025,8,21,E.L. Smith,Turbidity (NTU),Min,
2025-08-21,2025,8,21,E.L. Smith,pH,Avg,8.5
2025-08-21,2025,8,21,E.L. Smith,pH,Max,8.4
2025-08-21,2025,8,21,E.L. Smith,pH,Min,10.0
2025-08-21,2025,8,21,Rosedale,Colour (TCU),Avg,14.0
2025-08-21,2025,8,21,Rosedale,Colour (TCU),Max,14.5
2025-08-21,2025,8,21,Rosedale,Colour (TCU),Min,13.3
2025-08-21,2025,8,21,Rosedale,Turbidity (NTU),Avg,8.6
2025-08-21,2025,8,21,Rosedale,Turbidity (NTU),Max,9.6
2025-08-21,2025,8,21,Rosedale,Turbidity (NTU),Min,8.3
2025-08-21,2025,8,21,Rosedale,pH,Avg,8.5
2025-08-21,2025,8,21,Rosedale,pH,Max,8.5
2025-08-21,2025,8,21,Rosedale,pH,Min,8.4
2025-08-22,2025,8,22,E.L. Smith,Colour (TCU),Avg,14.8
2025-08-22,2025,8,22,E.L. Smith,Colour (TCU),Max,12.8
2025-08-22,2025,8,22,E.L. Smith,Colour (TCU),Min,8.5
2025-08-22,2025,8,22,E.L. Smith,Turbidity (NTU),Avg,9.1
2025-08-22,2025,8,22,E.L. Smith,Turbidity (NTU),Max,6.5
2025-08-22,2025,8,22,E.L. Smith,pH,Avg,8.5
2025-08-22,2025,8,22,E.L. Smith,pH,Max,8.4
2025-08-22,2025,8,22,E.L. Smith,pH,Min,7.4
2025-08-22,2025,8,22,Rosedale,Colour (TCU),Avg,13.0
2025-08-22,2025,8,22,Rosedale,Colour (TCU),Max,13.6
2025-08-22,2025,8,22,Rosedale,Colour (TCU),Min,12.0
2025-08-22,2025,8,22,Rosedale,Turbidity (NTU),Avg,7.4
2025-08-22,2025,8,22,Rosedale,Turbidity (NTU),Max,8.3
2025-08-22,2025,8,22,Rosedale,Turbidity (NTU),Min,5.2
2025-08-22,2025,8,22,Rosedale,pH,Avg,8.5
2025-08-22,2025,8,22,Rosedale,pH,Max,8.5
2025-08-22,2025,8,22,Rosedale,pH,Min,8.5
2025-08-23,2025,8,23,E.L. Smith,Colour (TCU),Avg,13.3
2025-08-23,2025,8,23,E.L. Smith,Colour (TCU),Max,11.8
2025-08-23,2025,8,23,E.L. Smith,Colour (TCU),Min,8.4
2025-08-23,2025,8,23,E.L. Smith,Turbidity (NTU),Avg,7.4
2025-08-23,2025,8,23,E.L. Smith,Turbidity (NTU),Max,6.4
2025-08-23,2025,8,23,E.L. Smith,Turbidity (NTU),Min,
2025-08-23,2025,8,23,E.L. Smith,pH,Avg,8.5
2025-08-23,2025,8,23,E.L. Smith,pH,Max,8.4
2025-08-23,2025,8,23,E.L. Smith,pH,Min,6.8
2025-08-23,2025,8,23,Rosedale,Colour (TCU),Avg,11.8
2025-08-23,2025,8,23,Rosedale,Colour (TCU),Max,12.2
2025-08-23,2025,8,23,Rosedale,Colour (TCU),Min,11.4
2025-08-23,2025,8,23,Rosedale,Turbidity (NTU),Avg,5.9
2025-08-23,2025,8,23,Rosedale,Turbidity (NTU),Max,6.4
2025-08-23,2025,8,23,Rosedale,Turbidity (NTU),Min,5.2
2025-08-23,2025,8,23,Rosedale,pH,Avg,8.5
2025-08-23,2025,8,23,Rosedale,pH,Max,8.5
2025-08-23,2025,8,23,Rosedale,pH,Min,8.5
2025-08-24,2025,8,24,E.L. Smith,Colour (TCU),Avg,12.5
2025-08-24,2025,8,24,E.L. Smith,Colour (TCU),Max,11.5
2025-08-24,2025,8,24,E.L. Smith,Colour (TCU),Min,8.5
2025-08-24,2025,8,24,E.L. Smith,Turbidity (NTU),Avg,8.5
2025-08-24,2025,8,24,E.L. Smith,Turbidity (NTU),Max,5.2
2025-08-24,2025,8,24,E.L. Smith,Turbidity (NTU),Min,
2025-08-24,2025,8,24,E.L. Smith,pH,Avg,8.5
2025-08-24,2025,8,24,E.L. Smith,pH,Max,8.4
2025-08-24,2025,8,24,E.L. Smith,pH,Min,6.8
2025-08-24,2025,8,24,Rosedale,Colour (TCU),Avg,11.2
2025-08-24,2025,8,24,Rosedale,Colour (TCU),Max,11.5
2025-08-24,2025,8,24,Rosedale,Colour (TCU),Min,10.9
2025-08-24,2025,8,24,Rosedale,Turbidity (NTU),Avg,5.9
2025-08-24,2025,8,24,Rosedale,Turbidity (NTU),Max,6.1
2025-08-24,2025,8,24,Rosedale,Turbidity (NTU),Min,5.8
2025-08-24,2025,8,24,Rosedale,pH,Avg,8.5
2025-08-24,2025,8,24,Rosedale,pH,Max,8.5
2025-08-24,2025,8,24,Rosedale,pH,Min,8.5
2025-08-25,2025,8,25,E.L. Smith,Colour (TCU),Avg,12.7
2025-08-25,2025,8,25,E.L. Smith,Colour (TCU),Max,11.5
2025-08-25,2025,8,25,E.L. Smith,Colour (TCU),Min,8.4
2025-08-25,2025,8,25,E.L. Smith,Turbidity (NTU),Avg,9.9
2025-08-25,2025,8,25,E.L. Smith,Turbidity (NTU),Max,8.0
2025-08-25,2025,8,25,E.L. Smith,pH,Avg,8.5
2025-08-25,2025,8,25,E.L. Smith,pH,Max,8.4
2025-08-25,2025,8,25,E.L. Smith,pH,Min,8.8
2025-08-25,2025,8,25,Rosedale,Colour (TCU),Avg,11.1
2025-08-25,2025,8,25,Rosedale,Colour (TCU),Max,11.7
2025-08-25,2025,8,25,Rosedale,Colour (TCU),Min,10.6
2025-08-25,2025,8,25,Rosedale,Turbidity (NTU),Avg,6.8
2025-08-25,2025,8,25,Rosedale,Turbidity (NTU),Max,7.7
2025-08-25,2025,8,25,Rosedale,Turbidity (NTU),Min,6.1
2025-08-25,2025,8,25,Rosedale,pH,Avg,8.4
2025-08-25,2025,8,25,Rosedale,pH,Max,8.5
2025-08-25,2025,8,25,Rosedale,pH,Min,8.4
2025-08-26,2025,8,26,E.L. Smith,Colour (TCU),Avg,13.1
2025-08-26,2025,8,26,E.L. Smith,Colour (TCU),Max,11.4
2025-08-26,2025,8,26,E.L. Smith,Colour (TCU),Min,8.4
2025-08-26,2025,8,26,E.L. Smith,Turbidity (NTU),Avg,8.5
2025-08-26,2025,8,26,E.L. Smith,Turbidity (NTU),Max,6.3
2025-08-26,2025,8,26,E.L. Smith,Turbidity (NTU),Min,
2025-08-26,2025,8,26,E.L. Smith,pH,Avg,8.4
2025-08-26,2025,8,26,E.L. Smith,pH,Max,8.4
2025-08-26,2025,8,26,E.L. Smith,pH,Min,7.3
2025-08-26,2025,8,26,Rosedale,Colour (TCU),Avg,11.5
2025-08-26,2025,8,26,Rosedale,Colour (TCU),Max,12.2
2025-08-26,2025,8,26,Rosedale,Colour (TCU),Min,10.3
2025-08-26,2025,8,26,Rosedale,Turbidity (NTU),Avg,6.2
2025-08-26,2025,8,26,Rosedale,Turbidity (NTU),Max,7.7
2025-08-26,2025,8,26,Rosedale,Turbidity (NTU),Min,5.3
2025-08-26,2025,8,26,Rosedale,pH,Avg,8.4
2025-08-26,2025,8,26,Rosedale,pH,Max,8.4
2025-08-26,2025,8,26,Rosedale,pH,Min,8.4
2025-08-27,2025,8,27,E.L. Smith,Colour (TCU),Avg,12.0
2025-08-27,2025,8,27,E.L. Smith,Colour (TCU),Max,10.9
2025-08-27,2025,8,27,E.L. Smith,Colour (TCU),Min,8.4
2025-08-27,2025,8,27,E.L. Smith,Turbidity (NTU),Avg,7.7
2025-08-27,2025,8,27,E.L. Smith,Turbidity (NTU),Max,6.5
2025-08-27,2025,8,27,E.L. Smith,Turbidity (NTU),Min,
2025-08-27,2025,8,27,E.L. Smith,pH,Avg,8.4
2025-08-27,2025,8,27,E.L. Smith,pH,Max,8.4
2025-08-27,2025,8,27,E.L. Smith,pH,Min,7.1
2025-08-27,2025,8,27,Rosedale,Colour (TCU),Avg,11.5
2025-08-27,2025,8,27,Rosedale,Colour (TCU),Max,12.2
2025-08-27,2025,8,27,Rosedale,Colour (TCU),Min,10.3
2025-08-27,2025,8,27,Rosedale,Turbidity (NTU),Avg,6.6
2025-08-27,2025,8,27,Rosedale,Turbidity (NTU),Max,7.0
2025-08-27,2025,8,27,Rosedale,Turbidity (NTU),Min,6.0
2025-08-27,2025,8,27,Rosedale,pH,Avg,8.4
2025-08-27,2025,8,27,Rosedale,pH,Max,8.4
2025-08-27,2025,8,27,Rosedale,pH,Min,8.4
2025-08-28,2025,8,28,E.L. Smith,Colour (TCU),Avg,12.0
2025-08-28,2025,8,28,E.L. Smith,Colour (TCU),Max,10.6
2025-08-28,2025,8,28,E.L. Smith,Colour (TCU),Min,8.4
2025-08-28,2025,8,28,E.L. Smith,Turbidity (NTU),Avg,9.3
2025-08-28,2025,8,28,E.L. Smith,Turbidity (NTU),Max,6.5
2025-08-28,2025,8,28,E.L. Smith,pH,Avg,8.5
2025-08-28,2025,8,28,E.L. Smith,pH,Max,8.4
2025-08-28,2025,8,28,E.L. Smith,pH,Min,8.2
2025-08-28,2025,8,28,Rosedale,Colour (TCU),Avg,10.7
2025-08-28,2025,8,28,Rosedale,Colour (TCU),Max,10.9
2025-08-28,2025,8,28,Rosedale,Colour (TCU),Min,10.6
2025-08-28,2025,8,28,Rosedale,Turbidity (NTU),Avg,7.2
2025-08-28,2025,8,28,Rosedale,Turbidity (NTU),Max,8.8
2025-08-28,2025,8,28,Rosedale,Turbidity (NTU),Min,6.1
2025-08-28,2025,8,28,Rosedale,pH,Avg,8.4
2025-08-28,2025,8,28,Rosedale,pH,Max,8.4
2025-08-28,2025,8,28,Rosedale,pH,Min,8.4
2025-08-29,2025,8,29,E.L. Smith,Colour (TCU),Avg,11.7
2025-08-29,2025,8,29,E.L. Smith,Colour (TCU),Max,8.6
2025-08-29,2025,8,29,E.L. Smith,Colour (TCU),Min,8.4
2025-08-29,2025,8,29,E.L. Smith,Turbidity (NTU),Avg,13.0
2025-08-29,2025,8,29,E.L. Smith,Turbidity (NTU),Max,7.2
2025-08-29,2025,8,29,E.L. Smith,Turbidity (NTU),Min,
2025-08-29,2025,8,29,E.L. Smith,pH,Avg,8.5
2025-08-29,2025,8,29,E.L. Smith,pH,Max,8.4
2025-08-29,2025,8,29,E.L. Smith,pH,Min,9.7
2025-08-29,2025,8,29,Rosedale,Colour (TCU),Avg,9.6
2025-08-29,2025,8,29,Rosedale,Colour (TCU),Max,10.8
2025-08-29,2025,8,29,Rosedale,Colour (TCU),Min,9.0
2025-08-29,2025,8,29,Rosedale,Turbidity (NTU),Avg,9.3
2025-08-29,2025,8,29,Rosedale,Turbidity (NTU),Max,11.0
2025-08-29,2025,8,29,Rosedale,Turbidity (NTU),Min,8.8
2025-08-29,2025,8,29,Rosedale,pH,Avg,8.4
2025-08-29,2025,8,29,Rosedale,pH,Max,8.4
2025-08-29,2025,8,29,Rosedale,pH,Min,8.3
2025-08-30,2025,8,30,E.L. Smith,Colour (TCU),Avg,10.7
2025-08-30,2025,8,30,E.L. Smith,Colour (TCU),Max,9.0
2025-08-30,2025,8,30,E.L. Smith,Colour (TCU),Min,8.4
2025-08-30,2025,8,30,E.L. Smith,Turbidity (NTU),Avg,13.0
2025-08-30,2025,8,30,E.L. Smith,Turbidity (NTU),Max,8.7
2025-08-30,2025,8,30,E.L. Smith,Turbidity (NTU),Min,
2025-08-30,2025,8,30,E.L. Smith,pH,Avg,8.4
2025-08-30,2025,8,30,E.L. Smith,pH,Max,8.3
2025-08-30,2025,8,30,E.L. Smith,pH,Min,10.0
2025-08-30,2025,8,30,Rosedale,Colour (TCU),Avg,9.5
2025-08-30,2025,8,30,Rosedale,Colour (TCU),Max,10.3
2025-08-30,2025,8,30,Rosedale,Colour (TCU),Min,9.2
2025-08-30,2025,8,30,Rosedale,Turbidity (NTU),Avg,12.0
2025-08-30,2025,8,30,Rosedale,Turbidity (NTU),Max,13.0
2025-08-30,2025,8,30,Rosedale,Turbidity (NTU),Min,10.0
2025-08-30,2025,8,30,Rosedale,pH,Avg,8.4
2025-08-30,2025,8,30,Rosedale,pH,Max,8.4
2025-08-30,2025,8,30,Rosedale,pH,Min,8.4
2025-08-01,2025,8,1,E.L. Smith,Colour (TCU),Min,16.2
2025-08-01,2025,8,1,E.L. Smith,Turbidity (NTU),Avg,8.4
2025-08-01,2025,8,1,E.L. Smith,Turbidity (NTU),Max,8.3
2025-08-01,2025,8,1,E.L. Smith,Turbidity (NTU),Min,28.0
2025-08-01,2025,8,1,E.L. Smith,pH,Avg,16.9
2025-08-01,2025,8,1,E.L. Smith,pH,Max,15.9
2025-08-01,2025,8,1,E.L. Smith,pH,Min,8.3
2025-08-01,2025,8,1,Rosedale,Colour (TCU),Avg,32.0
2025-08-01,2025,8,1,Rosedale,Colour (TCU),Min,16.2
2025-08-01,2025,8,1,Rosedale,Turbidity (NTU),Avg,8.3
2025-08-01,2025,8,1,Rosedale,Turbidity (NTU),Max,33.0
2025-08-01,2025,8,1,Rosedale,Turbidity (NTU),Min,40.0
2025-08-01,2025,8,1,Rosedale,pH,Avg,15.3
2025-08-01,2025,8,1,Rosedale,pH,Min,8.4
2025-08-02,2025,8,2,E.L. Smith,Colour (TCU),Min,17.0
2025-08-02,2025,8,2,E.L. Smith,Turbidity (NTU),Avg,8.4
2025-08-02,2025,8,2,E.L. Smith,Turbidity (NTU),Max,8.4
2025-08-02,2025,8,2,E.L. Smith,Turbidity (NTU),Min,23.0
2025-08-02,2025,8,2,E.L. Smith,pH,Avg,18.0
2025-08-02,2025,8,2,E.L. Smith,pH,Max,15.8
2025-08-02,2025,8,2,E.L. Smith,pH,Min,8.4
2025-08-02,2025,8,2,Rosedale,Colour (TCU),Avg,31.0
2025-08-02,2025,8,2,Rosedale,Colour (TCU),Max,
2025-08-02,2025,8,2,Rosedale,Colour (TCU),Min,17.0
2025-08-02,2025,8,2,Rosedale,Turbidity (NTU),Avg,8.4
2025-08-02,2025,8,2,Rosedale,Turbidity (NTU),Max,27.0
2025-08-02,2025,8,2,Rosedale,Turbidity (NTU),Min,33.0
2025-08-02,2025,8,2,Rosedale,pH,Avg,15.3
2025-08-03,2025,8,3,E.L. Smith,Colour (TCU),Min,17.2
2025-08-03,2025,8,3,E.L. Smith,Turbidity (NTU),Avg,8.4
2025-08-03,2025,8,3,E.L. Smith,Turbidity (NTU),Max,8.4
2025-08-03,2025,8,3,E.L. Smith,Turbidity (NTU),Min,17.0
2025-08-03,2025,8,3,E.L. Smith,pH,Avg,18.3
2025-08-03,2025,8,3,E.L. Smith,pH,Max,16.3
2025-08-03,2025,8,3,E.L. Smith,pH,Min,8.4
2025-08-03,2025,8,3,Rosedale,Colour (TCU),Avg,21.0
2025-08-03,2025,8,3,Rosedale,Colour (TCU),Max,
2025-08-03,2025,8,3,Rosedale,Colour (TCU),Min,17.4
2025-08-03,2025,8,3,Rosedale,Turbidity (NTU),Avg,8.4
2025-08-03,2025,8,3,Rosedale,Turbidity (NTU),Max,21.0
2025-08-03,2025,8,3,Rosedale,Turbidity (NTU),Min,24.0
2025-08-03,2025,8,3,Rosedale,pH,Avg,15.5
2025-08-03,2025,8,3,Rosedale,pH,Max,8.4
2025-08-03,2025,8,3,Rosedale,pH,Min,8.5
2025-08-04,2025,8,4,E.L. Smith,Colour (TCU),Min,15.1
2025-08-04,2025,8,4,E.L. Smith,Turbidity (NTU),Avg,8.4
2025-08-04,2025,8,4,E.L. Smith,Turbidity (NTU),Max,8.4
2025-08-04,2025,8,4,E.L. Smith,Turbidity (NTU),Min,18.0
2025-08-04,2025,8,4,E.L. Smith,pH,Avg,16.3
2025-08-04,2025,8,4,E.L. Smith,pH,Max,14.3
2025-08-04,2025,8,4,E.L. Smith,pH,Min,8.4
2025-08-04,2025,8,4,Rosedale,Colour (TCU),Avg,25.0
2025-08-04,2025,8,4,Rosedale,Colour (TCU),Min,16.1
2025-08-04,2025,8,4,Rosedale,Turbidity (NTU),Avg,8.4
2025-08-04,2025,8,4,Rosedale,Turbidity (NTU),Max,20.0
2025-08-04,2025,8,4,Rosedale,Turbidity (NTU),Min,26.0
2025-08-04,2025,8,4,Rosedale,pH,Avg,13.1
2025-08-05,2025,8,5,E.L. Smith,Colour (TCU),Min,16.5
2025-08-05,2025,8,5,E.L. Smith,Turbidity (NTU),Avg,8.4
2025-08-05,2025,8,5,E.L. Smith,Turbidity (NTU),Max,8.3
2025-08-05,2025,8,5,E.L. Smith,Turbidity (NTU),Min,200.0
2025-08-05,2025,8,5,E.L. Smith,pH,Avg,17.9
2025-08-05,2025,8,5,E.L. Smith,pH,Max,14.3
2025-08-05,2025,8,5,E.L. Smith,pH,Min,8.3
2025-08-05,2025,8,5,Rosedale,Colour (TCU),Avg,400.0
2025-08-05,2025,8,5,Rosedale,Colour (TCU),Max,
2025-08-05,2025,8,5,Rosedale,Colour (TCU),Min,15.5
2025-08-05,2025,8,5,Rosedale,Turbidity (NTU),Avg,8.3
2025-08-05,2025,8,5,Rosedale,Turbidity (NTU),Max,190.0
2025-08-05,2025,8,5,Rosedale,Turbidity (NTU),Min,400.0
2025-08-05,2025,8,5,Rosedale,pH,Avg,13.1
2025-08-05,2025,8,5,Rosedale,pH,Max,8.3
2025-08-05,2025,8,5,Rosedale,pH,Min,8.4
2025-08-06,2025,8,6,E.L. Smith,Colour (TCU),Min,17.5
2025-08-06,2025,8,6,E.L. Smith,Turbidity (NTU),Avg,8.4
2025-08-06,2025,8,6,E.L. Smith,Turbidity (NTU),Max,8.3
2025-08-06,2025,8,6,E.L. Smith,Turbidity (NTU),Min,130.0
2025-08-06,2025,8,6,E.L. Smith,pH,Avg,18.5
2025-08-06,2025,8,6,E.L. Smith,pH,Max,16.2
2025-08-06,2025,8,6,E.L. Smith,pH,Min,8.3
2025-08-06,2025,8,6,Rosedale,Colour (TCU),Avg,180.0
2025-08-06,2025,8,6,Rosedale,Colour (TCU),Max,
2025-08-06,2025,8,6,Rosedale,Colour (TCU),Min,17.2
2025-08-06,2025,8,6,Rosedale,Turbidity (NTU),Avg,8.3
2025-08-06,2025,8,6,Rosedale,Turbidity (NTU),Max,160.0
2025-08-06,2025,8,6,Rosedale,Turbidity (NTU),Min,200.0
2025-08-06,2025,8,6,Rosedale,pH,Avg,14.2
2025-08-07,2025,8,7,E.L. Smith,Colour (TCU),Min,17.3
2025-08-07,2025,8,7,E.L. Smith,Turbidity (NTU),Avg,8.4
